name,"female,flanders,65-inf","female,flanders,18-64","female,flanders,0-17","female,wallonia,65-inf","female,wallonia,18-64","female,wallonia,0-17","female,brussels,65-inf","female,brussels,18-64","female,brussels,0-17","male,flanders,65-inf","male,flanders,18-64","male,flanders,0-17","male,wallonia,65-inf","male,wallonia,18-64","male,wallonia,0-17","male,brussels,65-inf","male,brussels,18-64","male,brussels,0-17"
Adin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0
Imer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Izaak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Janno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tamerlan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Waheed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vazgen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0
Svenn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stief,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sasa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sajad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rohit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reinaart,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Razmik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yoel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yoerik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Segundo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0
Tuan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0
Zine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0
Zeeshan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Randall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Holger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Houssine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wisdom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0
Predrag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0
Thorbe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0
Thobe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0
Sirac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0
Hesham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hari,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hamlet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pradeep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Panayotis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ouzhan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Orkun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nicolaos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0
Mekki,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Master,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lütfi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lafdil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Raynald,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0
Loyd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0
Kristofer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0
Kouassi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0
Joë,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0
Scotty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0
Merjem,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nanouk,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nayah,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nea,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nilda,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joffroy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0
Jean-Dominique,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0
Serine,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0002025471754073007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yasmijn,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shahed,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shirine,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sofi,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Semanur,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ouiam,0.0,0.0002025471754073007,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plien,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rosalien,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roselie,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryana,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samiya,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saphira,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Floriano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0
Guerric,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0
Hadj,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0
Alani,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Almila,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tiba,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christienne,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Genevièvre,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gillette,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luise,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leilani,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Juuls,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kimora,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Libby,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Loa,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malky,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jirte,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jaylee,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emili,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Esraa,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Feebe,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fraidy,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amadu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aleksandrs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abdelouahad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abdelfatah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bonifacius,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ermin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fredien,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guillielmus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anatoliy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arkan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arnor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Johanie,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Egor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dawood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Besmir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bertje,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bahram,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Baba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Azamat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ayyoub,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Awet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ahou,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dona,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Enrica,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0
Toussaint,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0
Giusi,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ghania,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anne-Florence,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Modeste,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Coralyne,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Baya,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anémone,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maria-Anna,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Magdaléna,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dinu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0
Kyriakos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0
Nicolaie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0
Mouâd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0
Mohssin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0
Mohamadou,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0
Marinel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0
Provvidenza,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Walburga,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rosangela,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abdelwahed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0
Gëzim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Godfred,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Frantisek,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Francisc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Filips,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ermal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leatitia,0.0,0.0002025471754073007,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khedidja,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Létizia,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Egwin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Erland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lilwenn,0.0,0.0,0.0,0.0,0.0,0.0002025471754073007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beniamino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002025471754073007,0.0002025471754073007,0.0,0.0,0.0,0.0
Kaïly,0.0,0.0,0.0,0.0,0.0,0.0002025471754073007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hanaë,0.0,0.0,0.0,0.0,0.0,0.0002025471754073007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Izzie,0.0,0.0,0.0,0.0,0.0,0.0002025471754073007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arezki,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002025471754073007,0.0,0.0,0.0,0.0
Kléa,0.0,0.0,0.0,0.0,0.0,0.0002025471754073007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyrill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002025471754073007,0.0,0.0,0.0,0.0
Rajwinder,0.0,0.0002025471754073007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Radostina,0.0,0.0002025471754073007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rabiya,0.0,0.0002025471754073007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qendresa,0.0,0.0002025471754073007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Purdy,0.0,0.0002025471754073007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Petruta,0.0,0.0002025471754073007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pema,0.0,0.0002025471754073007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luane,0.0,0.0,0.0,0.0,0.0,0.0002025471754073007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Niké,0.0,0.0002025471754073007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nikolett,0.0,0.0002025471754073007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
